,Webpage,Message,Author,Likes,Dislikes,NumReports,Polarity,Subjectivity,Positive,Negative,Neutral,Compound
1746,Batman-2016/Issue-40,Does spending 30+ years alone with Wonderwoman and not doing anything count as a feat?,aceknight,12,0,0,0.0,0.0,0.0,0.133,0.867,-0.25
1747,Batman-2016/Issue-40,Yes.,matejsojka,6,0,0,0.0,0.0,1.0,0.0,0.0,0.402
1748,Batman-2016/Issue-40,"Superman lasted, like, 1000.",chaoslight,2,0,0,0.0,0.0,0.455,0.0,0.545,0.361
1749,Batman-2016/Issue-40,The Kangaroo is back!,ericazul,12,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1750,Batman-2016/Issue-40,But she doesn't talk about it...,disqus_wFVWZyJpa3,4,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1751,Batman-2016/Issue-40,We saw this coming. Btw Gentle Man looks like Omari Hardwich from Power.,Bireus,10,0,0,0.2,0.8,0.329,0.0,0.671,0.66
1752,Batman-2016/Issue-40,Which is a good thing IMO,marquezjeanbaptiste,2,0,0,0.7,0.6,0.42,0.0,0.58,0.44
1753,Batman-2016/Issue-40,His girl in this comic is even named Angela lol,Bireus,1,0,0,0.525,0.6,0.237,0.0,0.763,0.421
1754,Batman-2016/Issue-40,I said the SAME thing!,avaspeaks,1,0,0,0.0,0.125,0.0,0.0,1.0,0.0
1755,Batman-2016/Issue-40,"I absolutely adored Bruce and Diana in this. They do acknowledge what is between them and what stands between them and act like adults about it. And they stand by each other all that time. I do not know about you but if I was locked up with someone for that long, I'd probably grow to despise them. One of the many reasons why I love DC heroes, they are better than I am.It might have been nice to see them return in their tattered rags, not armor. To show a bit of what they went trough.I am so glad about how this ended. Bruce did not lie to Selina and she actually volunteered to come with him next time, despite knowing what it entailed.I still do not know why someone HAS to fight the horde if doorway is closed.",matejsojka,5,0,0,0.23,0.498,0.17,0.041,0.789,0.97
1756,Batman-2016/Issue-40,Maybe it's impossible for him but not for the beings.,FearTheSponge,0,0,0,-0.667,1.0,0.0,0.0,1.0,0.0
1757,Batman-2016/Issue-40,I really want some explanation to your last point that's exactly what I think.Could there be a way out from within but not a way in from outside?,matiasgagliardone,0,0,0,0.113,0.142,0.053,0.0,0.947,0.076
1758,Batman-2016/Issue-40,"Given that he can contact Diana when he wants a break, it is possible. Too bad no one in the comic itself comes out and says it clearly.",matejsojka,0,0,0,-0.03,0.53,0.083,0.176,0.741,-0.459
1759,Batman-2016/Issue-40,"not gonna lie.. i think the gentlemen belongs in justice leauge dark. he looks awesome! but Diana should have brought her brother in this, he would have had fun fighting. and i know selena seems selfish here cause when considering the gentlemen misses his wife so much he tricked batman only for a day but then again Selena knows bruce has his limits and he might die in a few hours (40 years tops) but man i wish i knew more about this Gentleman dude, was he ever there druing the pre-new 52?also GREEN LANTERN EARTH ONE!!!!",zulkittens,8,1,0,0.074,0.522,0.113,0.164,0.724,-0.779
1760,Batman-2016/Issue-40,"I know there was a Gentlemen Ghost, but I don't think there was ever just a Gentleman.",alipaloba,2,0,0,0.0,0.0,0.0,0.121,0.879,-0.166
1761,Batman-2016/Issue-40,"oh, I know of gentlemen ghost. but I would love to read stories of this guy, like just bring JL Dark back, (since every member of JLDark has their own solo book I think a new member would work), and I don't wanna assume but based on what we have seen I think this guy could beat Batman in a hand to hand fight, Bruce was stuck there for 39 years with Diana and they bearly held on, but this Gentleman right here has billions of years of experience with this.",zulkittens,0,0,0,0.229,0.498,0.173,0.074,0.753,0.92
1762,Batman-2016/Issue-40,Catwoman was more worried about wonder woman coming back with 12 kids.,FearTheSponge,1,0,0,0.25,0.25,0.0,0.185,0.815,-0.36
1763,Batman-2016/Issue-40,or them dying,zulkittens,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1764,Batman-2016/Issue-40,"You know, I think I would have preferred a catwoman/wonderwoman team up.",jotaux,4,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1765,Batman-2016/Issue-40,"I think that it would be coolIn the Silver Age when Wonder Woman didn't have powers for a period of time,  Catwoman was special guest villain in Wonder Woman comicsthey fought against each other,  ...of course Wonder Woman wonbut at the end, there was respect between them",raymondnolanscott,0,0,0,0.116,0.473,0.11,0.112,0.778,-0.026
1766,Batman-2016/Issue-40,Yo Im kind of upset Julian didnt get to have sex with his wife after not seeing her for generations.,musicfacter,4,0,0,0.6,0.9,0.0,0.132,0.868,-0.439
1767,Batman-2016/Issue-40,"He literally fights an everlasting horde, stamina is his forte, do you know how long they would've been trapped?",Impulseka,4,0,0,-0.125,0.2,0.091,0.251,0.658,-0.599
1768,Batman-2016/Issue-40,"lmao, that's hilarious. You're right. I still wish he could have gotten some though. He got to tell her how much he loved her, but to bad he didn't get to show her.",musicfacter,1,0,0,0.277,0.8,0.213,0.118,0.669,0.214
1769,Batman-2016/Issue-40,It was just a year for her but still... I liked that she was a GCPD cop.,matejsojka,1,0,0,0.6,0.8,0.222,0.0,0.778,0.572
1770,Batman-2016/Issue-40,"Yea that was pretty cool, maybe we can get some cameos of her in the coming chapters or something. I want the Gentleman to come back sometime in the future.",musicfacter,0,0,0,0.15,0.444,0.207,0.0,0.793,0.7
1771,Batman-2016/Issue-40,Well that went well the first issue was weak but you know what considering how both Wonder Woman and Batman made fun of their circumstances just made this story pull up nicely despite this story being a rehash of the Action #761. Still I would rather have traded this weirdness for story that revolved more around Diana's thoughts on Batman marrying Catwoman. Diana has a Kangaroo? Too bad no one used that one during the Super Pet's annual it would have been fun. I wonder whether it will appear in the Wonder Woman comic.,theheroesofhope,4,0,0,0.137,0.436,0.187,0.107,0.706,0.875
1772,Batman-2016/Issue-40,she was a member of super pets but not in this continuity,OscorpHoti,2,1,0,0.333,0.667,0.197,0.0,0.803,0.351
1773,Batman-2016/Issue-41,"Dude, anyone get unnaturally pissed when Bruce decked Alfred?!",jamesknot11,82,1,0,0.0,0.0,0.0,0.36,0.64,-0.67
1774,Batman-2016/Issue-41,Well can you blame him?Alfred wanted to stab him with a batarang.,demjentamas,24,0,0,0.0,0.0,0.129,0.38,0.491,-0.625
1775,Batman-2016/Issue-41,"Bruce is all but a practice man. The moment he realized what was going on, he's not the one for fighting lost battles or hesitation. It was odd anyway, but the logical action.",disqus_hVb98ofcfc,23,0,0,0.061,0.2,0.0,0.36,0.64,-0.935
1776,Batman-2016/Issue-41,"OK, now this is high stakes stuff...how to take down a villain that has everyone on her side, knows your secret identity AND knows all your tricks and gear? In short...it's a typical Wednesday for Bruce Wayne,",syedaizat,42,0,0,-0.012,0.506,0.073,0.127,0.799,-0.288
1777,Batman-2016/Issue-41,Um... Op. Pls nerf.,reallyrandomcircle,39,0,0,0.0,0.0,0.302,0.0,0.698,0.077
1778,Batman-2016/Issue-41,"next update DC, we can't play.",kareematta,6,0,0,0.0,0.0,0.0,0.289,0.711,-0.258
1779,Batman-2016/Issue-41,Welp. Wonder where Swamp Thing is...,hoopahh,35,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1780,Batman-2016/Issue-41,"He loves her, too.",jamesknot11,7,0,0,0.0,0.0,0.552,0.0,0.448,0.572
1781,Batman-2016/Issue-41,yeah but after alot of time she has abused the green shouldnt he put his foot down and do something?,zulkittens,7,0,0,-0.178,0.294,0.067,0.185,0.748,-0.593
1782,Batman-2016/Issue-41,"Last time they were together Alec killed someone in front of Bruce, offhandedly mentioned things about Bruce's parents, then vanished while Bruce was shouting at him.  If Swamp Thing shows up, there's a very real chance that Bruce will refuse to work with him or double-cross him after taking down Ivy.",disqus_1iVHQvnkHO,1,0,0,-0.024,0.186,0.041,0.12,0.84,-0.662
1783,Batman-2016/Issue-41,Maybe she's giving Bat &amp; Cat a shared hallucination.,disqus_vh4QKL9eZ2,21,0,0,0.0,0.0,0.444,0.0,0.556,0.586
1784,Batman-2016/Issue-41,"That might be a better explanation than her suddenly enslaving EVERYONE in the world with no resistance. I mean I can believe New Gods like Darkseid but Ivy developing some sort of mind-control that can adapt to EVERYONE, Super or even half robot like Cyborg...not to mention distribute it all across the world.All the while she Claims the Green with Swamp Thing and the Council of the Green does nothing ? I mean sure maybe they think she would protect the Green and want that to happen but what about the other aspects ? Like the Red or Rot ? Vixen would surely get asistance from the Red etc.",wowlock,15,0,0,0.03,0.448,0.205,0.033,0.761,0.967
1785,Batman-2016/Issue-41,Theyre clearly gonna bring swamp thing in as theyve referenced the green. I've never seen a side comic where they reference the green and Swamp Thing HASNT shown up. I believe thats the point of this arc.,disqus_8VrjMTK6gW,6,0,0,-0.012,0.371,0.074,0.0,0.926,0.402
1786,Batman-2016/Issue-41,That would be whe they are sleeping in suits?,dominikkowol,3,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1787,Batman-2016/Issue-41,Ivy looks incredible.,disqus_FwFtq19m91,20,0,0,0.9,0.9,0.0,0.0,1.0,0.0
1788,Batman-2016/Issue-41,especially when she appeared on a full page,aceplays,2,0,0,0.175,0.775,0.0,0.0,1.0,0.0
1789,Batman-2016/Issue-41,Page: 12 Better than Mona Lisa,dhruvbaria,25,1,0,0.5,0.5,0.367,0.0,0.633,0.44
1790,Batman-2016/Issue-41,"was it so hard to just struck his nerve and knock him out bruce? and Clark.... okay I understand the rest of the world most civilians are cannon fodder anyway, but YOU... Clark your married! what would lois think!? also I get the fact that shes nature incarnet but. where's swamp thing? shouldn't he handle this? and am I the only one who finds it funny that barry is still knocked out? what would be the follow up?Batman: I don't know...//barry is still on their floor//Selena: uhhh Bat?Batman: yes?Selena: he's um not getting up...Batman: right... //locks barry up just incase//",zulkittens,10,0,0,0.234,0.618,0.067,0.029,0.904,0.711
1791,Batman-2016/Issue-41,"I guess Ivy isn't concerned with them. You know, she thinks they can do nothing at all.",audomarusfridia,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1792,Batman-2016/Issue-41,"true, that doesn't mean its not funny if bruce actually just leaves barry knocked out in their bedroom. like after all of this bruce comes back &amp; barry comes too it be awkward",zulkittens,1,0,0,-0.115,0.573,0.138,0.105,0.757,0.317
1793,Batman-2016/Issue-41,Hi Donald Trump.,rainspectre,9,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1794,Batman-2016/Issue-41,Batman: Swamp Thing I forgive you for killing Headhunter!!,Wallcrawler91,9,0,0,0.0,0.0,0.161,0.381,0.459,-0.597
1795,Batman-2016/Issue-41,Legend says Bruce is still saying I don't know,disqus_BXSfCyvFzl,6,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1796,Batman-2016/Issue-41,"I didn't realize Batman was physically capable of saying ""I don't know"" so many times in such a short period",dx323,5,0,0,0.175,0.425,0.133,0.0,0.867,0.382
1797,Batman-2016/Issue-41,Hence the hallucination,klunst,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1798,Batman-2016/Issue-41,Thanks Barry for always coming through! I couldn't watch Alfred get punched again by Bruce.,ogar24dbz,4,0,0,0.25,0.2,0.197,0.0,0.803,0.493
1799,Batman-2016/Issue-41,wow ivy has out done herself this time,tevyasmolka,4,0,0,0.1,1.0,0.352,0.0,0.648,0.586
1800,Batman-2016/Issue-41,"I'm sold on the ""hallucinary"" things. It's too op.",klunst,4,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1801,Batman-2016/Issue-41,Loled at flash just on the ground  literally dead hahhaha,stingling,3,0,0,-0.2,0.4,0.0,0.323,0.677,-0.649
1802,Batman-2016/Issue-41,Barry confirmed to be Yamcha,WarGXL,7,0,0,0.4,1.0,0.0,0.0,1.0,0.0
1803,Batman-2016/Issue-41,nice pic of the injustice suit used to scare zod,aceplays,1,0,0,0.6,1.0,0.168,0.413,0.419,-0.625
1804,Batman-2016/Issue-41,"he thanks, loved that one sick art.",stingling,0,0,0,0.062,0.619,0.482,0.234,0.284,0.542
1805,Batman-2016/Issue-41,"""there are a few more flashes available"" gave me chills down my spine",disqus_NePQWaY3Pp,3,0,0,0.136,0.322,0.0,0.0,1.0,0.0
1806,Batman-2016/Issue-41,I actually thought it was a lol line!,ratedRRon,2,0,0,0.5,0.4,0.382,0.0,0.618,0.475
1807,Batman-2016/Issue-41,"Yeah I didn't laught at all, it's terrifying. She's the real deal. Salute to Tom King.",Fisstechaddict,0,0,0,-0.4,0.65,0.116,0.196,0.688,-0.361
1808,Batman-2016/Issue-41,Swamp Thing where you at?,disqus_DWJqAOxNUl,2,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1809,Batman-2016/Issue-41,Very smart of Ivy to go into their heads like that,disqus_XRo3NaL4ZB,2,0,0,0.279,0.836,0.379,0.0,0.621,0.67
1810,Batman-2016/Issue-41,lol barry is just lying down there,jerkoffmasta,2,0,0,0.322,0.494,0.25,0.304,0.446,-0.153
1811,Batman-2016/Issue-41,Within control or not everyone still love Ivy,lexoratiani,2,0,0,0.5,0.6,0.0,0.325,0.675,-0.522
1812,Batman-2016/Issue-41,"Never thought I'd see Gorilla Grodd say ""I love you.""Also, I guess that 'anti-hero' streak Ivy had going on had to end sometime. Meh, thats fine, shes better as a morally dubious villain anyway.",lucasgreenx23,2,0,0,0.354,0.463,0.21,0.175,0.615,0.361
1813,Batman-2016/Issue-41,Shouldn't Wonder Woman Lasso free her out of this?,konradsobieszek,2,0,0,0.4,0.8,0.292,0.0,0.708,0.511
1814,Batman-2016/Issue-41,So Ivy knows Batman's secret identity now? Art looks awesome btw,disqus_BXSfCyvFzl,2,0,0,0.3,0.85,0.291,0.0,0.709,0.625
1815,Batman-2016/Issue-41,I thought she did back in Trinity with the whole White mercy plant,zulkittens,0,0,0,0.067,0.133,0.185,0.0,0.815,0.361
1816,Batman-2016/Issue-41,Reminds me of an episode of 'The Batman' where Batman and Robin were the only ones left in Gotham that is not affected by the zombie but it turns out that the 2 of them are actually were the only one affected making them see that everyone else are zombie.,howlhex,1,0,0,0.0,0.525,0.058,0.0,0.942,0.224
1817,Batman-2016/Issue-41,I think this arc has potential.,disqus_T9B4ETBI1l,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0
1818,Batman-2016/Issue-41,i warned all of of the day hippies take over the world but NOOOO,youreawhizzerbarry,1,0,0,0.0,0.0,0.0,0.114,0.886,-0.141
1819,Batman-2016/Issue-41,Time for Weed-B-Gone = later Ivy. How bout that Ivy face art in middle of story? Gorgeous art.,heathenbuckeye,1,0,0,0.233,0.3,0.2,0.0,0.8,0.612
1820,Batman-2016/Issue-41,damn Ivy is hot in this. Noice. Fapped,itzsilentstorm,1,0,0,0.25,0.85,0.0,0.278,0.722,-0.402
1821,Batman-2016/Issue-41,Flash is sleeping so peacefully,bukdiah,1,0,0,0.25,0.5,0.522,0.0,0.478,0.656
1822,Batman-2016/Issue-41,"Holy crap! How did Poison Ivy managed to do such stunt and control the whole world?! And though Bruce was fighting against her control, I didn't like to see him punching poor Alfred.",josianepaulaborges,1,0,0,-0.287,0.575,0.0,0.348,0.652,-0.924
1823,Batman-2016/Issue-43,"This really brings a pretty cool look at Ivy's character beyond 'plants are good! Humans bad!' I really dig that, and I like how King doesn't seem to be shying away from the (whispers) dreaded lesbians.",jamesknot11,67,1,0,0.167,0.553,0.269,0.125,0.605,0.753
1824,Batman-2016/Issue-43,"like it was stated before , Harley and Ivy are bissexual , so it's not really strange.Somewhat it was healthier to Harley when she was with Ivy than when she was with man , at least she have a better sense to women than to men.",lucasnbregamaia,24,0,0,0.033,0.367,0.119,0.0,0.881,0.66
1825,Batman-2016/Issue-43,I know. It's just DC likes to not commit to wlw relationships. Look at what happened with Batwoman in the n52.,jamesknot11,4,0,0,0.0,0.0,0.123,0.083,0.793,0.229
1826,Batman-2016/Issue-43,"Harley &amp; Ivy are pretty much cannon nowadays, plus they are not here to fill the diversity quota so they are good in my book.",disqus_HgJfTzbznJ,9,1,0,0.383,0.6,0.217,0.0,0.783,0.748
1827,Batman-2016/Issue-43,'diversity quota' do you mean...like reality?,jamesknot11,24,1,0,0.0,0.0,0.0,0.0,1.0,0.0
1828,Batman-2016/Issue-43,''Batman has a machine that puts his pants on. In his car.'' I love Harley's priorities.,Pikashades,27,0,0,0.5,0.6,0.244,0.0,0.756,0.637
1829,Batman-2016/Issue-43,it reminds me of The Incredibles,NightwingJ,2,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1830,Batman-2016/Issue-43,"New canon: Batman is a low-key Ivy-Quinn shipper.But honestly, the way Batman and Catwoman persuade Ivy really hits the spot. Ivy was right, It was odd to see Batman and Catwoman, two people who had basically tried to take her down during the 70+ years of Batman's comic existence, suddenly have change of heart, and understand that Ivy is just a misguided villain.",disqus_Cx0BVuFjbU,25,0,0,0.144,0.454,0.045,0.088,0.867,-0.44
1831,Batman-2016/Issue-43,"Great issue.The only trouble I have with it is that it lower Ivy's crimes. For me, Ivy, Harley, and even clayface are all killer. Even if Harley was also a victim of the joker, and Ivy though that she was doing something good, they all have blood on their hand, and I was seing their arc as something about repentance and forgiveness, as if their character were here to say ""even a murderer can become heroic, if they understand how wrong they were, and if you leave them a chance to redeem themselve.But now, their slowly twitching their arc from ""previous vilain who try to right their wrong"" to ""misguided character who never were villainous to begin with"". It kinda lessen the strenght of their arc IMO.",scarablob,19,0,0,0.068,0.582,0.145,0.154,0.701,-0.344
1832,Batman-2016/Issue-43,"If you want we can go back and see footage of Ivy watching a dude melt in a Pitcher plant.  That stuff was scary as hell.I see what you mean though, casting villains as misguided instead of evil lowers their threat level somewhat.",disqus_1iVHQvnkHO,0,0,0,-0.453,0.672,0.024,0.318,0.658,-0.949
1833,Batman-2016/Issue-43,"Not only their threat level, but it also make ther heel-face turn cheaper. Someone who made some property damage and steal some money can easily become a good guy in a comic book.For someone who killed other people to feed a giant carnivorous plant to become a hero on the other hand, it's way more difficult. It require to go deeper in order to make the change work, and at the end, it make it more memorable. It also convey a stringer meaning: between ""I was somewhat baddish, and now I try to be a good guy"" have way less impact that ""I was a monster, and a killer, and now, I try to be a good guy"".",scarablob,7,0,0,0.211,0.597,0.177,0.169,0.654,-0.191
1834,Batman-2016/Issue-43,"""Ivy is not a villain because she haven't killed anyone""Did they forget about Harvest?",giranira,13,0,0,-0.2,0.0,0.354,0.103,0.543,0.682
1835,Batman-2016/Issue-43,or recent dark metal tie-in,kareematta,4,0,0,-0.075,0.325,0.0,0.0,1.0,0.0
1836,Batman-2016/Issue-43,"Or pretty much her 50 years of crime history? I don't mind redeeming story, but she shouldn't get away so easily.",giranira,12,0,0,0.346,0.633,0.246,0.088,0.666,0.616
1837,Batman-2016/Issue-43,We don't talk about Harvest.,alipaloba,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1838,Batman-2016/Issue-43,"This Poison Ivy arc was basically an apology/love letter to Ivy fans, who were disappointed with how Tom King used her in The War of Jokes and Riddles. I think King felt guilty about presumably showing Ivy commit murder, after promising a fan on Twitter, that he wouldn't depict her in a negative light. I'm pretty sure he retconned that Ivy didn't kill during that storyline, to makeup for it.The irony is, I don't think showing Ivy randomly eat a fly, and come off so damaged and misguided, will necessarily make ANY Poison Ivy fan happy.Ã°ÂÂÂ But oh well, writers need inspiration, and the Ivy fans who want her to be a redeemed protagonist, inspired Tom King. Just like he was inspired to finally evolve the BatCat relationship. His challenge now will be balancing that romance, with the action/crime drama that many fans need from the Batman book.",earthtwobatman,15,1,0,0.05,0.762,0.23,0.159,0.611,0.818
1839,Batman-2016/Issue-43,"No, this is an apology to HERO IVY fans.",avaspeaks,0,0,0,0.0,0.0,0.403,0.16,0.437,0.516
1840,Batman-2016/Issue-43,couldn't possibly have been a long term plan,braunrodman,0,0,0,-0.025,0.7,0.0,0.0,1.0,0.0
1841,Batman-2016/Issue-43,"To people who call this anticlimactic, I want you to take a good, long step back and think what King's time in Iraq and how they influence the themes of his work. Or do you take offense at it not ending in an action climax?",rainspectre,16,2,0,0.187,0.275,0.091,0.043,0.866,0.296
1842,Batman-2016/Issue-43,very good point. I didn't know he was in Iraq.,jamesknot11,4,0,0,0.91,0.78,0.285,0.0,0.715,0.493
1843,Batman-2016/Issue-43,"It influences pretty much everything he's written. For example, as Professor Thorgi pointed out, the War of Jokes and Riddles is pretty much a direct allegory for the conflict.",rainspectre,5,0,0,0.2,0.65,0.223,0.165,0.612,0.296
1844,Batman-2016/Issue-43,IÃ¢ÂÂve been enjoying his run on Batman.,bobbyvarghesevinu,1,0,0,0.5,0.6,0.362,0.0,0.638,0.527
1845,Batman-2016/Issue-43,"This was some interesting development for Ivy. Also cool how in the end it was Harley that kinda saved them all (with assistance of course).  I love Ivy but this doesn't make sense to me. What stories involving her are even canon at this point? If they had gone with her feeling genuine remorse for killing then ok, but when you make this whole thing with Riddler be the only thing she's sorry about, it discounts all the times when she's killed with her toxins or plants. I would've loved if when Cat or Bat mentioned Riddler she replied with references to Harvest, anyone she's killed with her kiss or harmed, to make it feel like she was remorseful about even being put into situations where she had to kill in general Also I'm still wondering how powerful she is right now. She managed to take over the minds of ~7 million ppl. Not manipulate but full on use them as meat-puppets. That includes aliens and metas with enhanced metabolism. Its almost like the Crisis with Darkseid and the ALE. Where does that rank her mind-control/pheromones? Finally, where in the bloody Green is Alec?! Last I checked Swamp&gt;Ivy, so I'd assume if he's not captured or fighting her then this whole thing got the green light from the Green. Is the Green ok with this? (well maybe they are since plant-life would be flourishing).",kainemercy,6,0,0,0.073,0.546,0.127,0.158,0.714,-0.952
1846,Batman-2016/Issue-43,"As someone who's dipping in and out of Batman, I've got to admit, I haven't been enjoying these stories much at all. I can't put my finger on it but it just seems like something's been missing for me since the new 52. I thought whatever that was would be back with Rebirth but it's simply not there for me.",marcusanthoneywalters,2,1,0,0.106,0.277,0.075,0.075,0.85,-0.01
1847,Batman-2016/Issue-43,"Batman gets punched by Superman, wakes up in a hospital, picks up Harley and jumps what....five stories down at least for what it looks like. Contradiction is, he is getting weaker in Detective comics and more and more powerful in Batman series. Are the writers even reading each others work?",ratnajeetshyamkunwar,9,1,0,0.169,0.538,0.105,0.088,0.807,0.24
1848,Batman-2016/Issue-43,"Pretty clearly not, given how Detective Comics Jason never mentioned the whole 'shipped off to the Suicide Squad' thing that happened in RHatO.",disqus_1iVHQvnkHO,1,0,0,0.133,0.594,0.194,0.148,0.658,0.103
1849,Batman-2016/Issue-43,And they have a Super genius bizarro. I am pretty sure they could have used him in Clayface situation.  Does his predictive system works on his series only?,ratnajeetshyamkunwar,1,0,0,0.271,0.889,0.29,0.0,0.71,0.856
1850,Batman-2016/Issue-43,Wow Tom King knelling to twitter pressure....,disqus_ryanh92,7,1,0,0.1,1.0,0.388,0.0,0.612,0.586
1851,Batman-2016/Issue-43,no way it was a set up for a later payoff on a serialized story. you totally got him.,braunrodman,2,0,0,0.0,0.375,0.0,0.128,0.872,-0.296
1852,Batman-2016/Issue-43,"That was awesome, not every comic needs to be about out-punching",disqus_BCeX2C5TlY,4,0,0,0.625,0.75,0.291,0.0,0.709,0.625
1853,Batman-2016/Issue-43,No doubt the Ivy Cult will still find a way to take issue with this even with the happy ending.,rainspectre,4,0,0,0.8,1.0,0.152,0.193,0.656,0.0
1854,Batman-2016/Issue-43,snooooooooze. would love to watch this nigga go on a case or adventure or something christ,disqus_2KtsjFjYw6,9,3,0,0.5,0.6,0.333,0.0,0.667,0.758
1855,Batman-2016/Issue-43,LOOOOOL,disqus_ryanh92,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1856,Batman-2016/Issue-43,"...So with a head injury, Bruce still managed to jump out of a couple of stories and land safely...I think Bruce is a Meta-Human at this point.",syedaizat,5,1,0,0.0,0.0,0.0,0.109,0.891,-0.421
1857,Batman-2016/Issue-43,HE IS BATMAN as helena wayne said in earth 2 * i'm sure he is lying about not having superpowers *,kareematta,4,0,0,0.5,0.889,0.106,0.157,0.737,-0.273
1858,Batman-2016/Issue-43,"Amanda Waller almost put him in the potential meta-human list, so yeah, he could be a Meta, given that now he's basically a vessel to Demon Bat Barbatos in Metal.",disqus_Cx0BVuFjbU,1,0,0,0.0,1.0,0.096,0.0,0.904,0.434
1859,Batman-2016/Issue-43,I really don't like Tom Kin's batman.,disqus_jUenLMCgoC,4,1,0,0.2,0.2,0.0,0.323,0.677,-0.337
1860,Batman-2016/Issue-43,Harley seriously needs to reassess her relationship with Ivy. Someone who cares for her as much as Ivy claims to wouldnt have mind-controlled her. But then again this is a woman who put up with Jokers abuse for years so I can see how she would easily put up with Ivys abuse.,matthieu_munoz,4,1,0,0.1,0.567,0.089,0.167,0.744,-0.691
1861,Batman-2016/Issue-43,It's this or the Joker.,marcusanthoneywalters,1,0,0,0.0,0.0,0.273,0.0,0.727,0.128
1862,Batman-2016/Issue-43,"Here's to Ivy getting some decent help, and support from Harley.",laramielocal,4,1,0,0.167,0.667,0.375,0.0,0.625,0.66
1863,Batman-2016/Issue-43,That was lame.,comicustoms,5,2,0,-0.5,0.75,0.0,0.583,0.417,-0.421
1864,Batman-2016/Issue-43,What a cop-out.,faustoruizviquezcrdova,2,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1865,Batman-2016/Issue-43,"While claiming Ivy never killed anyone is a little dubious. I'm pretty sure (45%, but whose asking)King is just talking about the WoJaR stuff. This is why I've loved Tom King's run on Batman. Every line in every issue is loaded with subtext and double meanings as well as the the art. It can take multiple readings of the issue to fully understand but when you do the payoff is amazing. King is teaching us to be detectives in the way he writes Batman and while it's not an ideal way to read one it sure is interesting when the pieces start falling into place.",fallenangelx00,2,0,0,0.351,0.589,0.204,0.057,0.739,0.961
1866,Batman-2016/Issue-43,C'mon guys !!! Let's go to the wedding !!!,disqus_8F71SOXVW9,2,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1867,Batman-2016/Issue-43,"So, another pointless arc where Batman is the useless moron who gets beaten while Cat-MarySue-woman saves the day. Color me shocked!",disqus_fEX06h2pHl,2,0,0,-0.606,0.625,0.0,0.401,0.599,-0.886
1868,Batman-2016/Issue-43,Be careful you don't want to trigger Tom King fan boys.,BatmanGOAT,2,0,0,-0.1,1.0,0.297,0.093,0.61,0.398
1869,Batman-2016/Issue-43,How exactly does she save the day .-.? All she did was knock Ivy out for 15 seconds as part of Batman's plan.,ever_lovin_blue_eyed,0,0,0,0.25,0.25,0.127,0.0,0.873,0.494
1870,Batman-2016/Issue-43,A story where Ivy is saved from herself by Harley...that is new...,william_luiz,2,0,0,0.136,0.455,0.219,0.0,0.781,0.421
1871,Batman-2016/Issue-43,"In the end, you can kill thousands, as long as Tom King is your writer, nobody cares.",moronimachado,2,0,0,-0.05,0.4,0.132,0.207,0.661,-0.402
1872,Batman-2016/Issue-43,but literally no one die here,disqus_mjY7q68Jvm,0,0,0,0.0,0.0,0.0,0.671,0.329,-0.846
1873,Batman-2016/Issue-44,Bruce is so peaceful when he's asleep. Probably dreaming of justice.,ogar24dbz,113,0,0,0.25,0.5,0.455,0.0,0.545,0.818
1874,Batman-2016/Issue-44,he probably knew she was gone,aldomoz,31,1,0,0.0,0.0,0.0,0.0,1.0,0.0
1875,Batman-2016/Issue-44,He probably went and bought the whole boutique while she was trashing it lol.,archomp,67,0,0,0.5,0.55,0.177,0.0,0.823,0.421
1876,Batman-2016/Issue-44,probably dreaming of superman,deepak2208,18,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1877,Batman-2016/Issue-44,"Yeah. After Bruce had a son with Selene, he'll probahly name him Clark.",bertoyulianto,3,0,0,0.0,0.0,0.167,0.0,0.833,0.296
